num_cities,optimal_cost,optimal_solve_time,num_clusters,clustering_time,high_level_cluster_solution_time,cluster_solve_time,cluster_total_time,cluster_optimal_cost,cluser_optimality,speedup
1084,248631.0,67.280978,9,0.812776,0.0038239999999,3.696802,18.737593,258201.0,0.962935852301,3.59069481336
1084,248631.0,67.280978,10,0.846722,0.00414099999989,3.419225,21.416022,260895.0,0.952992583223,3.14161883099
1084,248631.0,67.280978,11,0.830875,0.00675700000011,3.196833,24.623843,260844.0,0.953178911533,2.73235083573
1084,248631.0,67.280978,12,0.819351,0.00763200000006,2.792101,28.194817,261839.0,0.949556788714,2.38628887004
1084,248631.0,67.280978,13,0.823478,0.009861,2.601538,32.094308,262638.0,0.946668037375,2.09635235008
1084,248631.0,67.280978,14,0.813991,0.00978200000009,2.603029,36.481803,262928.0,0.945623897036,1.84423390478
1084,248631.0,67.280978,15,0.897687,0.0115070000002,2.647058,44.317978,262070.0,0.948719807685,1.5181418701
1084,248631.0,67.280978,16,0.86809,0.0194549999999,2.64925,49.597237,261695.0,0.950079290777,1.35654689797
1084,248631.0,67.280978,17,0.920938,0.0180779999998,2.351783,54.86351,262672.0,0.946545501614,1.2263338237
1084,248631.0,67.280978,18,0.94975,0.020025,2.192578,59.741361,263247.0,0.944477999749,1.12620430592
1084,248631.0,67.280978,19,0.909026,0.0244789999999,2.052303,67.352361,263862.0,0.94227664461,0.998940155936
1084,248631.0,67.280978,20,0.833764,0.020884,2.001914,71.576409,264922.0,0.938506428307,0.939988174037
1291,53744.0,96.709898,2,1.500901,0.000815999999986,50.509126,54.436155,54101.0,0.993401231031,1.77657474155
1291,53744.0,96.709898,3,1.447085,0.0014470000001,19.147328,24.095965,54229.0,0.991056445813,4.01353081315
1291,53744.0,96.709898,4,2.116157,0.00103599999989,19.804981,27.606208,54954.0,0.977981584598,3.50319384683
1291,53744.0,96.709898,5,1.455118,0.00137399999994,18.522642,27.140541,55724.0,0.964467733831,3.56330030415
1291,53744.0,96.709898,6,1.44782,0.00164900000004,12.063551,23.180829,55900.0,0.961431127013,4.1719775423
1291,53744.0,96.709898,7,1.45102,0.00198799999998,10.892416,25.402824,55542.0,0.967628101257,3.80705302686
1291,53744.0,96.709898,8,1.501869,0.00252,8.568158,27.442649,56170.0,0.956809684885,3.52407298581
1291,53744.0,96.709898,9,1.576644,0.00271199999997,7.864756,29.840995,55534.0,0.967767493788,3.24084026019
1291,53744.0,96.709898,10,1.610421,0.00347699999975,6.043738,32.645195,56071.0,0.958499045853,2.96245429075
1291,53744.0,96.709898,11,1.580272,0.00369900000032,5.667196,37.260287,56245.0,0.955533825229,2.59552209032
1291,53744.0,96.709898,12,1.499181,0.00469399999974,5.602346,45.736197,56810.0,0.94603062841,2.11451551164
1291,53744.0,96.709898,13,1.808763,0.00650799999994,3.811292,49.812473,56926.0,0.944102870393,1.94147955674
1291,53744.0,96.709898,14,1.830989,0.00818600000002,3.90087,54.994001,56835.0,0.945614498109,1.75855359205
1291,53744.0,96.709898,15,1.525622,0.0175209999998,3.874227,62.535301,57258.0,0.938628663244,1.54648488859
1291,53744.0,96.709898,16,1.550554,0.010714,3.329624,68.601455,57281.0,0.938251776331,1.4097353766
1291,53744.0,96.709898,17,1.518513,0.0122240000001,3.972213,77.493216,57227.0,0.93913712059,1.24797889405
1291,53744.0,96.709898,18,1.614688,0.0138439999996,3.036519,81.928201,57197.0,0.939629700858,1.18042257513
1291,53744.0,96.709898,19,1.489899,0.0160980000001,2.918838,89.468399,57350.0,0.937122929381,1.08093918167
1291,53744.0,96.709898,20,1.47725,0.0206290000001,2.842826,98.565612,57552.0,0.933833750348,0.981172804974
1655,64758.0,148.412252,2,3.718335,0.000682999999754,156.78352,164.722953,64499.0,1.00401556613,0.900981006575
1655,64758.0,148.412252,3,3.352697,0.00104099999999,59.922631,69.088232,66412.0,0.975094862374,2.14815530379
1655,64758.0,148.412252,4,3.272663,0.00103600000011,35.415367,47.097126,66847.0,0.968749532515,3.15119551032
1655,64758.0,148.412252,5,3.494343,0.00142300000016,26.592732,41.942814,66203.0,0.978173194568,3.53844289036
1655,64758.0,148.412252,6,3.276668,0.00158499999998,16.166837,35.390357,66105.0,0.979623326526,4.19357883279
1655,64758.0,148.412252,7,3.263691,0.00189,13.822864,37.978888,65998.0,0.981211551865,3.90775664627
1655,64758.0,148.412252,8,3.26741,0.00237000000016,12.15329,42.064506,65770.0,0.984613045461,3.52820622688
1655,64758.0,148.412252,9,3.404894,0.00304600000027,10.815222,47.273645,65109.0,0.994609040225,3.13942899897
1655,64758.0,148.412252,10,3.334624,0.00312500000018,9.883493,53.904638,65267.0,0.992201265571,2.75323715188
1655,64758.0,148.412252,11,3.262656,0.00372199999993,8.082066,59.735265,65214.0,0.993007636397,2.48449976743
1655,64758.0,148.412252,12,3.261419,0.00482099999999,7.324547,67.774331,65884.0,0.982909355838,2.18980032426
1655,64758.0,148.412252,13,3.300921,0.00750200000039,7.091842,77.049115,66161.0,0.978794153655,1.92620320169
1655,64758.0,148.412252,14,3.25502,0.00881799999979,6.957393,87.584244,65854.0,0.983357123333,1.69450856937
1655,64758.0,148.412252,15,3.251352,0.00921400000016,6.359525,97.900215,66206.0,0.978128870495,1.51595430102
1655,64758.0,148.412252,16,3.251683,0.011356,6.4275,109.602904,66236.0,0.977685850595,1.3540905084
1655,64758.0,148.412252,17,3.415668,0.0141200000003,5.347009,121.841601,66174.0,0.978601867803,1.21807535999
1655,64758.0,148.412252,18,3.279984,0.0163380000004,5.279507,135.252448,66180.0,0.978513145966,1.09729808365
1655,64758.0,148.412252,19,3.359225,0.0166090000002,5.148275,149.708231,66566.0,0.97283898687,0.991343301625
1655,64758.0,148.412252,20,3.271534,0.0192440000001,5.212457,164.783918,66269.0,0.977198991987,0.900647671213
