num_cities,optimal_cost,optimal_solve_time,num_clusters,clustering_time,high_level_cluster_solution_time,cluster_solve_time,cluster_total_time,cluster_optimal_cost,cluser_optimality,speedup
657,50466.0,17.057662,10,0.183109,0.00321199999996,1.836336,8.632124,53384.0,0.945339427544,1.97606776733
657,50466.0,17.057662,11,0.177879,0.003872,1.430838,9.088047,53175.0,0.949055007052,1.87693373505
657,50466.0,17.057662,12,0.171225,0.00560399999995,1.492643,11.138932,52874.0,0.954457767523,1.53135525022
657,50466.0,17.057662,13,0.176698,0.00649899999996,1.3883,12.979422,53315.0,0.94656288099,1.31420813654
657,50466.0,17.057662,14,0.16987,0.00916500000005,1.46685,13.76423,53624.0,0.941108458899,1.23927469971
657,50466.0,17.057662,15,0.176989,0.024501,1.547543,16.557042,54024.0,0.934140382052,1.03023607719
657,50466.0,17.057662,16,0.180117,0.012565,1.278064,17.624467,54239.0,0.930437508066,0.967839878505
657,50466.0,17.057662,17,0.185186,0.015551,1.268737,20.343301,54360.0,0.928366445916,0.83849037086
657,50466.0,17.057662,18,0.182299,0.017345,1.130315,22.325064,54450.0,0.926831955923,0.76405881748
657,50466.0,17.057662,19,0.180464,0.019697,1.046923,23.344892,54769.0,0.921433657726,0.730680698801
657,50466.0,17.057662,20,0.168449,0.019172,1.054808,25.666877,54787.0,0.921130925219,0.664578787673
724,43427.0,23.0715,2,0.23791,0.000788999999941,14.878899,15.911405,43791.0,0.991687789728,1.44999765891
724,43427.0,23.0715,3,0.229814,0.00103000000001,7.648569,9.039956,44487.0,0.97617281453,2.55216950171
724,43427.0,23.0715,4,0.239082,0.00120700000002,4.337823,6.202245,44436.0,0.977293185705,3.71986272713
724,43427.0,23.0715,5,0.24292,0.001845,3.386628,6.028945,44463.0,0.976699727864,3.82678893239
724,43427.0,23.0715,6,0.232556,0.00268000000005,2.445712,5.777379,44545.0,0.974901784712,3.99341985354
724,43427.0,23.0715,7,0.245793,0.00260500000002,2.286159,6.71902,45202.0,0.960731826025,3.43375968519
724,43427.0,23.0715,8,0.227958,0.00364500000001,2.258083,7.915885,45401.0,0.956520781481,2.91458251352
724,43427.0,23.0715,9,0.231891,0.00385200000005,2.429205,9.175858,45423.0,0.956057503908,2.51436977338
724,43427.0,23.0715,10,0.255266,0.00763799999993,2.430511,10.999771,45611.0,0.952116813926,2.09745275606
724,43427.0,23.0715,11,0.264496,0.00602700000002,2.281575,12.269838,45435.0,0.955804996148,1.88034267445
724,43427.0,23.0715,12,0.273141,0.00631899999996,2.221377,13.956876,45335.0,0.957913312011,1.65305617102
724,43427.0,23.0715,13,0.226615,0.0115470000001,1.993969,16.147785,45529.0,0.9538316238,1.42877180988
724,43427.0,23.0715,14,0.252346,0.01514,1.660327,17.812887,45507.0,0.954292746171,1.29521396504
724,43427.0,23.0715,15,0.411234,0.014991,1.577453,19.699178,45684.0,0.950595394449,1.17119100096
724,43427.0,23.0715,16,0.227637,0.0231219999999,1.28147,21.981899,45661.0,0.951074220889,1.04956810146
724,43427.0,23.0715,17,0.22937,0.023267,1.248966,23.344507,45692.0,0.950428959118,0.988305300258
724,43427.0,23.0715,18,0.231662,0.019718,1.20597,25.42702,45790.0,0.948394846036,0.907361539024
724,43427.0,23.0715,19,0.225434,0.020025,1.166292,28.86678,46123.0,0.94154760098,0.799240511065
724,43427.0,23.0715,20,0.230904,0.0266300000001,1.168955,31.501932,46155.0,0.940894810963,0.732383651898
1084,248631.0,68.766651,2,0.938923,0.00080099999991,23.577225,26.325647,253553.0,0.980587884979,2.61215426158
1084,248631.0,68.766651,3,0.820899,0.000994999999875,16.109363,19.454084,261761.0,0.949839739304,3.53481824176
1084,248631.0,68.766651,4,0.961391,0.00209799999993,14.857356,19.740336,261225.0,0.951788687913,3.48356031022
1084,248631.0,68.766651,5,0.887854,0.00181799999996,11.799695,18.388297,256852.0,0.967993241244,3.73969655809
1084,248631.0,68.766651,6,0.909184,0.00307299999986,10.686679,19.249682,256774.0,0.968287287654,3.57235257185
1084,248631.0,68.766651,7,0.852652,0.00237300000003,7.284104,17.687134,255587.0,0.97278421829,3.88794764601
1084,248631.0,68.766651,8,0.909888,0.00351300000011,6.323641,19.861513,255726.0,0.972255460923,3.46230677391
1084,248631.0,68.766651,9,0.877502,0.00409799999989,5.407955,21.080367,255196.0,0.974274675152,3.26211830183
1084,248631.0,68.766651,10,0.825263,0.00500699999998,4.530812,23.396498,257309.0,0.966274012957,2.93918564223
1084,248631.0,68.766651,11,0.858986,0.00451799999996,4.234351,27.645426,257314.0,0.966255236792,2.48745130569
1084,248631.0,68.766651,12,0.853502,0.00744200000008,3.875247,30.209062,258798.0,0.960714534115,2.27635836558
1084,248631.0,68.766651,13,0.846941,0.00696999999991,3.631016,35.802296,259362.0,0.958625396164,1.92073298874
1084,248631.0,68.766651,14,0.860757,0.00990400000001,3.4951,38.701647,260182.0,0.955604154015,1.77684042749
1084,248631.0,68.766651,15,0.860348,0.0110790000001,3.274492,43.647099,259841.0,0.956858232535,1.57551481257
1084,248631.0,68.766651,16,0.843348,0.0172789999999,3.415189,50.313549,260774.0,0.953434774939,1.36676208232
1084,248631.0,68.766651,17,0.834742,0.019444,2.842748,51.921575,262867.0,0.945843335223,1.32443307045
1084,248631.0,68.766651,18,0.816709,0.019184,2.832555,57.395505,263348.0,0.944115770767,1.19811910358
1084,248631.0,68.766651,19,0.823692,0.0255100000002,2.600342,63.314695,265204.0,0.937508484035,1.08610885672
1084,248631.0,68.766651,20,0.827067,0.029869,2.345275,69.286257,267000.0,0.931202247191,0.992500590702
1291,53744.0,90.428441,2,1.524133,0.00123000000008,74.165582,78.13452,53140.0,1.01136620248,1.15734301561
1291,53744.0,90.428441,3,1.829203,0.00112400000012,59.719193,65.088166,55426.0,0.969653231335,1.38932230784
1291,53744.0,90.428441,4,1.541949,0.00106600000004,59.366915,66.077518,54999.0,0.977181403298,1.36852054582
1291,53744.0,90.428441,5,1.5478,0.00131499999998,31.148342,39.892926,54806.0,0.980622559574,2.26677885197
1291,53744.0,90.428441,6,1.508032,0.00268400000004,12.838249,24.028066,55708.0,0.964744740432,3.7634506664
1291,53744.0,90.428441,7,1.523742,0.00182199999972,12.619376,27.005475,55915.0,0.961173209336,3.34852251256
1291,53744.0,90.428441,8,1.554058,0.00241199999982,9.990205,28.664188,56010.0,0.959542938761,3.15475327611
1291,53744.0,90.428441,9,1.554856,0.00350500000013,8.976131,30.634084,55561.0,0.967297204874,2.95188982964
1291,53744.0,90.428441,10,1.658263,0.00309300000026,5.334979,31.264888,55562.0,0.967279795544,2.89233215868
1291,53744.0,90.428441,11,1.526823,0.0035640000001,4.821221,35.806361,55346.0,0.971054818776,2.52548537395
1291,53744.0,90.428441,12,1.523287,0.00453000000016,4.566384,40.75806,55911.0,0.961241973851,2.21866401394
1291,53744.0,90.428441,13,1.518776,0.00617599999987,4.018197,46.080256,55757.0,0.963896909805,1.96241186247
1291,53744.0,90.428441,14,1.675989,0.00710200000003,4.58179,53.195757,56446.0,0.952131240478,1.69991830363
1291,53744.0,90.428441,15,1.497885,0.00888200000009,3.627153,58.990723,56633.0,0.948987339537,1.53292647388
1291,53744.0,90.428441,16,1.511606,0.0109830000001,3.565126,65.954588,56783.0,0.946480460701,1.37107127407
1291,53744.0,90.428441,17,1.505641,0.012565,3.516331,73.210744,56733.0,0.947314614069,1.23517992113
1291,53744.0,90.428441,18,1.515528,0.0146009999999,3.223049,80.968922,56996.0,0.942943364447,1.11682901002
1291,53744.0,90.428441,19,1.507042,0.0313000000001,2.961953,89.543897,56856.0,0.945265231462,1.00987832817
1291,53744.0,90.428441,20,1.511138,0.018771,2.932059,98.252943,56957.0,0.943589023298,0.920363688241
1655,64758.0,147.343154,2,3.301463,0.00136299999986,154.459268,162.094387,64499.0,1.00401556613,0.908996028345
1655,64758.0,147.343154,3,3.29736,0.00103500000023,56.262344,65.307414,66056.0,0.980350006055,2.25614742608
1655,64758.0,147.343154,4,3.298088,0.00110600000016,43.347198,55.012912,66381.0,0.975550232747,2.67833766008
1655,64758.0,147.343154,5,3.294267,0.00135599999976,30.291791,45.319169,66307.0,0.976638967228,3.25123247516
1655,64758.0,147.343154,6,3.314301,0.00164700000005,28.466761,48.071448,66123.0,0.979356653509,3.06508666017
1655,64758.0,147.343154,7,3.315734,0.00181799999973,18.438825,42.614311,66201.0,0.978202746182,3.45759794169
1655,64758.0,147.343154,8,3.311116,0.0023570000003,13.367443,43.189658,65515.0,0.988445394185,3.41153787326
1655,64758.0,147.343154,9,3.294559,0.00295800000004,12.537162,48.922046,65156.0,0.993891583277,3.01179460074
1655,64758.0,147.343154,10,3.503149,0.00341899999967,12.236129,56.441589,65472.0,0.98909457478,2.61054227229
1655,64758.0,147.343154,11,3.482433,0.00423499999988,11.036035,63.173809,65504.0,0.988611382511,2.33234557695
1655,64758.0,147.343154,12,3.425194,0.00483499999973,9.775705,70.50195,65790.0,0.98431372549,2.08991600942
1655,64758.0,147.343154,13,3.465403,0.010816,8.719552,79.130222,65944.0,0.982015043067,1.86203387626
1655,64758.0,147.343154,14,3.47358,0.00792899999988,8.347769,89.12994,66586.0,0.972546781606,1.65312749004
1655,64758.0,147.343154,15,3.484145,0.0119249999998,5.906594,97.786366,66839.0,0.968865482727,1.50678627325
1655,64758.0,147.343154,16,3.499496,0.0118699999998,5.670479,109.675536,66789.0,0.96959080088,1.34344594404
1655,64758.0,147.343154,17,3.497447,0.0130009999993,5.416995,122.590352,67062.0,0.965643732665,1.20191476406
1655,64758.0,147.343154,18,3.520491,0.0146140000006,5.447058,135.215143,67000.0,0.966537313433,1.08969417723
1655,64758.0,147.343154,19,3.425342,0.0178539999997,5.33486,149.199746,67046.0,0.965874175939,0.987556332703
1655,64758.0,147.343154,20,3.439547,0.0176719999999,5.287703,165.070635,67203.0,0.963617695639,0.89260669531
